|contract_id|validity|theme|title|text|clean_text|carimbo|semvalorlegal|carimbo|semvalorlegal
582|2013_073410|semvalorlegal|Contract Agreement|Application of Agreement|As condições mais favoráveis estabelecidas em acordo coletivo legal e formalmente em ordem, prevalecerão com relação as normas vigentes neste Acordo Coletivo de Trabalho. |condição favorável estabelecir acordo coletivo legal formalmente ordem prevalecer norma vigente acordo coletivo trabalho|0|1|0|1
583|2013_073410|semvalorlegal|Contract Agreement|Application of Agreement|Os empregados ou sua Entidade representativa poderão intentar ação de cumprimento na forma e para fins especificados no Artigo 872, Parágrafo Único, da Consolidação das Leis de Trabalho. |empregado entidade representativir poder intentar ação cumprimento fim especificar artigo parágrafo único consolidação leis trabalho|0|1|0|1
584|2013_073410|semvalorlegal|Contract Agreement|Application of Agreement|As partes comprometem-se a cumprir os dispositivos ora pactuados, em todos os seus termos e condições, durante prazo de vigência respectivo. |parte cumprir dispositivo pactuado termo condição durante prazo vigência respectivo|0|1|0|1
585|2013_073410|semvalorlegal|Contract Agreement|Application of Agreement|O processo de prorrogação, revisão, denuncia ou revogação total ou parcial, deste Acordo findará subordinado às normas estabelecidas pelo Artigo 615 da Consolidação das Leis de Trabalho. |processo prorrogação revisão denunciar revogação total parcial acordo findar subordinar norma estabelecir artigo consolidação leis trabalho|0|1|0|1
586|2013_073410|semvalorlegal|Contract Agreement|Application of Agreement|Será competente a Justiça de Trabalho para dirimir quaisquer divergências surgidas na aplicação deste acordo.|ser competente justiça trabalho dirimir qualquer divergência surgir aplicação acordo|0|1|0|1
587|2009_016389|semvalorlegal|Wages|Work Day Compensation|" SINDICATO DOS TRABALHADORES NAS INDÚSTRIAS DE LATICÍNIOS E PRODUTOS DERIVADOS, DO AÇÚCAR E DE TORREFAÇÃO, MOAGEM E SOLÚVEL DE CAFÉ DOS MUNICÍPIOS DE SÃO PAULO (Capital), GRANDE SÃO PAULO, MOGÍ DAS CRUZES E SÃO ROQUE. Sede Própria - Avenida Celso Garcia. n. º. 1.588 - Belém – Telefax:- 2618-1422 - CEP. 03014-000 – SP.   ACORDO COLETIVO DE TRABALHO  De um lado, SINDICATO DOS TRABALHADORES NAS INDÚSTRIAS DE LATICINIOS E PRODUTOS DERIVADOS, DO AÇÚCAR E DE TORREFAÇÃO, MOAGEM E SOLÚVEL DE CAFÉ DOS MUNICIPIOS DE SÃO PAULO (CAPITAL), GRANDE SÃO PAULO, MOGÍ DAS CRUZES E SÃO ROQUE, com sede nesta capital a Av. Celso Garcia, 1588, neste ato representado por seu Presidente, Senhor Geraldo Gonçalves Pires, RG. Nº 14.710.399-X e CPF. Nº 034.739.248-22, doravante designado simplesmente PRIMEIRO ACORDANTE, e de outro lado, GVINAH IND. E COM. DE ALIMENTOS E PANIFICAÇÃO LTDA., estabelecida nesta capital a Rua Mamoré, 355 –  Bom Retiro – São Paulo, inscrita no CGC/MF sob o nº 01.585.358/0001-96, neste ato representada por Diretor Presidente Senhor Felipe José Raça, RG. Nº 16.455.848 e CPF. Nº 106.781.988-61, doravante designada simplesmente SEGUNDA ACORDANTE, tem entre si, justo e acertado o presente Acordo Coletivo, consoante autorização dos empregados, em assembléia extraordinária realizada em 06 de janeiro de 2009 ás 08h00 horas, nos termos do artigo 7º, inciso XII, da Constituição Federal e Lei nº 9601/98 nas seguintes bases:  CLÁUSULA PRIMEIRA  A SEGUNDA ACORDANTE, ajusta com o PRIMEIRO ACORDANTE, a todos os seus  empregados (administrativo e produção), a implantação do ""Banco de Horas"", para controle, remuneração e compensação de horas, sendo que das horas extras prestadas pelos empregados será registrada em ""Banco de Horas"" para compensação em redução de jornada, ou em folgas;  Parágrafo Primeiro:  a)     No banco constará, mês, dia e quantidade de hora executadas, a título de crédito ou débito do empregado; b)     O crédito no Banco de Horas fica limitado a 02(duas) horas diárias trabalhadas, além da jornada diária normal, incluso as compensações já existentes, e não podendo exceder a 10 horas diárias;  Parágrafo Segundo:  As horas creditadas no banco poderão ser compensadas em redução de jornada ou em folgas, que a Segunda Acordante deverá cumprir no prazo de 180 (cento e oitenta) dias a partir da assinatura do presente, para compensação prevista na cláusula 4ª, sob pena de pagá-las com acréscimos da convenção coletiva, no mês  imediatamente posterior;    Parágrafo Terceiro  Caso o empregado trabalhe além das duas (02) horas previstas no parágrafo primeiro letra ""b"", estas serão remuneradas no mês da ocorrência com os acréscimos previstos em lei ou na convenção coletiva;   CLÁUSULA SEGUNDA  As horas extras registradas no ""Banco de Horas"", em redução de jornada ou folgas, far-se-á compensação na proporção de uma hora e quinze minutos (01H15 MIN)  de descanso, para uma (01) hora trabalhada. Ficam excluídos do presente Banco de Horas, os trabalhos executados aos domingos e feriados que serão remuneradas como extras, com os acréscimos legais.   CLÁUSULA TERCEIRA  As horas extras compensadas com redução de jornada ou folgas, não terão reflexos no repouso semanal  remunerado, férias, 13º salários e FGTS.   CLÁUSULA QUARTA  As horas extras deverão ser compensadas no prazo de 180 (cento e oitenta) dias, em redução de jornadas ou em folgas, cujas compensações poderão recair no inicio ou término das férias ou no inicio ou termino dos feriados prolongados ou ainda imediatamente as horas extras executadas, sem prejuízo das mesmas, dentro do prazo acima, sob pena de ser convertidas em pagamentos de hora extra, com acréscimo da convenção coletiva:  Parágrafo Único  Decorrido 180 (cento e oitenta) dias, ficando no ""Banco de Horas"" débito de horas do empregado, haverá quitação automática pelo não cumprimento correto do presente acordo, pela SEGUNDA ACORDANTE;   CLÁUSULA QUINTA  A empresa elaborará demonstrativa mensal do Banco de Horas de cada empregado contendo: a)     os respectivos saldos de horas a crédito; b)     saldo de horas a débito; c)      e o saldo existente para o próximo mês;  Parágrafo Único  Dará ciência aos empregados, com antecedência de 5 dias, das compensações se em folga semanal, feriado prolongado ou inicio ou término das férias, e o período respectivo;   CLÁUSULA SEXTA  A jornada de trabalho semanal dos empregados atualmente cumprida não será alterada pelo presente acordo;  Parágrafo Primeiro: As ausências justificadas (aquelas não compreendias na CLT e/ou convenção coletiva) serão debitadas no Banco de Horas na mesma proporção prevista na cláusula segunda;  Parágrafo Segundo:  As horas não trabalhadas relativas à faltas injustificadas ficam a critério da empregadora debitar ou não no Banco de Horas, ou descontá-las dos salários dos empregados independentemente de eventual punição por ato de indisciplina;   CLÁUSULA SÉTIMA  Em caso de interrupção, suspensão ou rescisão do contrato de trabalho, em quaisquer de suas formas, fica acertado que as horas extras trabalhadas e que não foram compensadas pelos respectivos empregados, serão imediatamente compensadas após o retorno e, se este ultrapassar o prazo estabelecido para a compensação deverá ser indenizadas no período previsto para a compensação e, em caso de rescisão, indenizadas por ocasião do pagamento das verbas rescisórias, com os acréscimos ajustados na convenção coletiva de trabalho;   CLÁUSULA OITAVA  Os empregados que forem eventualmente admitidos após o início deste acordo, também serão abrangidos por ele, independentemente de aditamento;   CLÁUSULA NONA  A vigência do presente acordo será de um (01) ano, iniciando-se em 01/01/2009 á 31/12/2009.   CLÁUSULA DÉCIMA  As partes contratantes estão na obrigação de observar e cumprir o estatuído no presente acordo. A violação de qualquer de suas cláusulas, sujeitará a parte empregadora na Multa de um (01) salário (menor existente na empresa), por infração e por empregado, vigente ao tempo da violação, que será revertida em favor do Sindicato dos Trabalhadores e a infração dos empregados ficarão subordinadas a legislação vigente;     CLÁUSULA DÉCIMA PRIMEIRA   O processo de prorrogação, revisão, denuncia ou revogação total ou parcial deste acordo, ficará subordinada ao disposto no artigo 615, da CLT;   CLAUSULA DÉCIMA SEGUNDA  Em caso de divergência entre as partes a mesma será resolvida através de reunião entre o Sindicato, comissão de empregados e a empresa e, em caso de impasse pela Justiça do Trabalho.  Assim, por estarem justos e acertados e para que produza os seus efeitos jurídicos e legais, assinam as partes convenentes, o presente acordo coletivo de compensação de horas, em 02 (duas) vias de idêntico teor, comprometendo-se consoante o disposto no artigo 614 da CLT, a promover o depósito de uma via mesmo, para fins de registro e arquivo na Delegacia Regional do Trabalho.   São Paulo, 06 de janeiro de 2009.     Sindicato dos Trabalhadores nas Inds. de Laticínios. Geraldo Gonçalves Pires - Presidente CPF. Nº 034.739.248-22     Gvinah Ind. e Com. de Alimentos e Panificação Ltda. Felipe José Raca – Diretor Presidente CPF. Nº 106.781.988-61"|sindicato trabalhadores indústrias laticínios produtos derivados açúcar torrefação moagem solúvel café municípios paulo capital paulo mogí cruzes roque sede própria avenida celso garcia belém cep sp acordo coletivo trabalho sindicato trabalhadores indústrias laticinios produtos derivados açúcar torrefação moagem solúvel café municipios paulo capital paulo mogí cruzes roque sede capital celso garcia ato representar presidente senhor geraldo gonçalves pires rg nº cpf nº doravante designar simplesmente acordante outro gvinah ind alimentos panificação ltda estabelecir capital rua mamoré retiro paulo inscrita cgc mf nº ato representar diretor presidente senhor felipe josé raça rg nº cpf nº doravante designar simplesmente acordante si justo acertar presente acordo coletivo consoante autorização empregado assembléia extraordinário realizar janeiro ás horo termos artigo inciso xii constituição federal lei nº seguinte base cláusula acordante ajusta acordante empregado administrativo produção implantação banco horas controle remuneração compensação hora ser hora extro prestar empregado ser registrar banco horas compensação redução jornada folga parágrafo banco constar dia quantidade hora executar título crédito débito empregado b crédito banco horas ficar limitar hora diária trabalhado jornada diário normal inclusar compensação existente poder exceder hora diária parágrafo hora creditar banco poder compensar redução jornada folga acordante cumprir prazo oitenta dia assinatura presente compensação prever cláusula pena acréscimo convenção coletivo imediatamente posterior parágrafo caso empregado trabalhar hora prever parágrafo letra b ser remunerar ocorrência acréscimo prever lei convenção coletivo cláusula hora extro registrar banco horas redução jornada folga compensação proporção hora minuto min descanso hora trabalhar ficam excluir presente banco horas trabalho executar domingo feriado ser remunerar extra acréscimo legal cláusula hora extro compensar redução jornada folga ter reflexo repouso semanal remunerar férias salário fgts cláusula hora extro dever compensada prazo oitenta dia redução jornada folga cujo compensação poder recair término féria termino feriado prolongado imediatamente hora extro executar prejuízo mesma prazo acima pena converter pagamento hora extra acréscimo convenção coletivo parágrafo único decorrido oitenta dia ficar banco horas débito hora empregado haver quitação automático cumprimento correto presente acordo acordante cláusula empresa elaborar demonstrativa mensal banco horas empregado conter respectivo saldo hora crédito b saldo hora débito c saldo existente parágrafo único dará ciência empregado antecedência dia compensação folga semanal feriado prolongar término férias período respectivo cláusula jornada trabalho semanal empregado atualmente cumprir ser alterar presente acordo parágrafo ausência justificar compreendia clt convenção coletivo ser debitar banco horas mesmo proporção prever cláusula parágrafo hora trabalhar relativo falta injustificar ficar critério empregadora debitar banco horas salário empregado independentemente punição ato indisciplina cláusula caso interrupção suspensão rescisão contrato trabalho quaisquer forma ficar acertado hora extro trabalhar compensar respectivo empregado ser imediatamente compensar retorno ultrapassar prazo estabelecer compensação indenizar período prever compensação caso rescisão indenizar ocasião pagamento verba rescisório acréscimo ajustado convenção coletivo trabalho cláusula empregado ser eventualmente admitir início acordo ser abrangir independentemente aditamento cláusula nona vigência presente acordo ser ano á cláusula décima parte contratante obrigação observar cumprir estatuir presente acordo violação cláusula sujeitar empregador multa salário existente empresa infração empregar vigente violação ser revertir sindicato trabalhadores infração empregado ficar subordinar legislação vigente cláusula décima processo prorrogação revisão denunciar revogação total parcial acordo ficar subordinar disposto artigo clt clausula décima caso divergência parte mesmo ser resolver reunião sindicato comissão empregado empresa caso impasse justiça trabalho estar justo acertar produzar efeito jurídico legal assinar parte convenente presente acordo coletivo compensação hora vias idêntico teor consoante disposto artigo clt promover depósito via fim registro arquivo delegacia regional trabalho paulo janeiro sindicato trabalhadores inds laticínios geraldo gonçalves pires presidente cpf nº gvinah ind alimentos panificação ltda felipe josé raca diretor presidente cpf nº|0|1|0|1
588|2010_074884|carimbo|Wages|Minimum Wage|O piso salarial vigente a partir de 01 de abril de 2010 será de R$ 952,20 (novecentos e cinqüenta e dois reais e vinte centavos) mensais. |piso salarial vigente abril ser novecento cinqüentar real centavo mensal|1|0|1|0
589|2010_074884|carimbo|Wages|Salary Adjustments / Corrections|A empresa reajustará os salários vigentes em março 2010, até o limite de R$ 3.100,00 (três mil e cem reais) pelo percentual de 5,8% (cinco inteiros e oito por cento), a partir de 01/04/2010, ficando quitadas, para todos os efeitos, as majorações salariais no período de 01/04/2009 a 31/03/2010. PARÁGRAFO PRIMEIRO – Os salários acima de R$ 3.100,00 (três mil e cem reais) serão reajustadas em R$ 179,80 (cento e setenta e nove reais e oitenta centavos), ficando quitadas, para todos os efeitos, as majorações salariais no período de 01.04.2009 a 31.03.2010; PARÁGRAFO SEGUNDO - As condições relativas a reajuste salarial definidas neste acordo, não contempla os cargos executivos de gerentes e diretores. |empresa reajustar salário vigente março limite cem real percentual inteiro ficar quitar efeito majoração salarial período parágrafo salário acima cem real ser reajustar setenta real oitenet centavo ficar quitar efeito majoração salarial período parágrafo condição relativo reajuste salarial definir acordo contemplar cargo executivo gerente diretor|1|0|1|0
590|2010_074884|carimbo|Wages|Salary Adjustments / Corrections|Garantia ao empregado admitido no lugar de outro, ou do empregado promovido, de igual salário ao do empregado de menor salário na mesma função, sem considerar vantagens pessoais.PARÁGRAFO ÚNICO - Para os afastamento por Auxílio doença, Acidente de trabalho, Licença maternidade ou Licenças remuneradas ou não, superiores a 30 dias, será garantido ao empregado substituto o menor salário da mesma função por um período máximo de 06 meses |garantia empregado admitir outro empregado promover igual salário empregado salário mesmo função considerar vantagem pessoal parágrafo único afastamento auxílio doença acidente trabalho licença maternidade licenças remunerar alto dia ser garantir empregado substituto salário mesmo função período|1|0|1|0
591|2010_074884|carimbo|Wages|Salary Payment|Será concedida a todos os empregados, até o 15º(décimo quinto) dia de cada mês, antecipação salarial correspondente a 40%(quarenta por cento) do salário nominal do mês. PARÁGRAFO PRIMEIRO - O restante dos salários com as incidências legais, será pago no último dia do mês; PARÁGRAFO SEGUNDO - Quando os dias 15 e o último dia do mês coincidirem com sábado, domingo e feriado, o pagamento será efetuado no 1º(primeiro) dia útil imediatamente anterior.PARÁGRAFO TERCEIRO – O benefício previsto nesta cláusula exclui os empregados que exercem os cargos de Coordenação, Chefia, Gerência e Diretoria |ser conceder empregado dia antecipação salarial correspondente salário nominal parágrafo restante salário incidência legal ser pagar dia parágrafo dia dia coincidirer sábado domingo feriado pagamento ser efetuar dia útil imediatamente anterior parágrafo benefício prever cláusula excluir empregado exercer cargo coordenação chefia gerência diretoria|1|0|1|0
592|2010_074884|carimbo|Wages|Other Rules Regarding Salaries, Adjustments, Payments and Calculation Criteria|Sempre que os salários forem pagos através de bancos, será assegurado ao empregado, intervalo remunerado durante sua jornada para lhe permitir o recebimento, o qual não poderá coincidir com o intervalo para refeição e descanso. PARÁGRAFO ÚNICO - O empregado terá também tempo livre remunerado suficiente para o recebimento do PIS, benefícios previdenciários e levantamento do FGTS, pré-avisando a empresa com antecedência mínima de 24(vinte e quatro) horas. |salário ser pagar banco ser assegurar empregado intervalo remunerar durante jornada permitir recebimento coincidir intervalo refeição descanso parágrafo único empregado ter livre remunerar suficiente recebimento pis benefício previdenciário levantamento fgts empresa antecedência pequeno hora|1|0|1|0
593|2010_074884|carimbo|Wages|13th Salary|A empresa pagará a 1ª parcela do 13º salário até o dia 20 de novembro de 2010, ou por ocasião das férias quando solicitado pelo empregado. |empresa pagar parcela salário dia novembro ocasião férias solicitar empregado|1|0|1|0
594|2010_074884|carimbo|Incentives|Other Bonuses|As partes recomendam que sejam tomadas providencias para que seja concedida aos empregados com contrato de trabalho na vigência do presente acordo, assistência médica, assistência odontológica (extensiva aos dependentes considerados conforme critérios de elegibilidade atualmente vigente na empresa), vale refeição, seguro de vida em grupo e vale transporte, cabendo à empresa a sistemática e o modelo de administração dos benefícios mencionados. PARÁGRAFO ÚNICO - Nenhum dos benefícios acima mencionados tem cunho salarial para qualquer fim ou efeito.|parte recomendar ser tomar providencia ser conceder empregado contrato trabalho vigência presente acordo assistência médico assistência odontológico extensivo dependente considerar conforme critério elegibilidade atualmente vigente empresa valer refeição seguro vida vale transporte caber empresa sistemática modelo administração benefício mencionar parágrafo único nenhum benefício acima mencionado cunho salarial efeito|1|0|1|0
595|2010_074884|carimbo|Food / Education / Housing|Food Assistance|A empresa concederá a todos os seus empregados, e sem qualquer ônus a estes, a quantia de R$ 95,00 (noventa reais) mensais através de vale alimentação, junto com o pagamento do adiantamento quinzenal. PARÁGRAFO PRIMEIRO - Excetuam-se da concessão deste benefício, os empregados diretores, gerentes, coordenadores e ocupantes de cargos equivalentes. PARÁGRAFO SEGUNDO - Caberá exclusivamente à empresa a escolha do fornecedor e a forma de aquisição dos vales alimentação, ficando claro, desde já, que a concessão não possui natureza salarial para qualquer fim ou efeito. |empresa conceder empregado ônus quantia noventa real mensal vale alimentação junto pagamento adiantamento quinzenal parágrafo concessão benefício empregado diretor gerente coordenador ocupante cargo equivalente parágrafo caberá exclusivamente empresa escolha fornecedor aquisição vales alimentação ficar claro concessão possuir natureza salarial efeito|1|0|1|0
596|2010_074884|carimbo|Family|Childcare Assistance|As partes concordam que a obrigação contida nos parágrafos 1º e 2º do artigo 389 da CLT, de acordo com a Portaria do MTb 3296, de 04/08/96, e Parecer MTb 196/86 aprovado em 16/07/87, poderá ser substituída, a critério da empresa, pela concessão de auxílio pecuniário, às suas empregadas no valor mensal correspondente a 15%(quinze por cento) do piso salarial, conforme cláusula 3 deste acordo, observadas as seguintes condições: PARÁGRAFO PRIMEIRO - O auxílio a que se refere a presente cláusula, será concedido aos filhos até completarem 7(sete) anos de idade, de empregadas que estejam em serviço ativo na empresa, mediante comprovação de matrícula anual em estabelecimento devidamente registrado como pessoa jurídica junto ao CGC/CNPJ, ou em caso de autônomo com profissão devidamente regularizada e registrada de acordo com a legislação vigente. O reembolso será efetuado mediante apresentação de recibo, limitado a 15% (quinze por cento) do piso salarial; PARÁGRAFO SEGUNDO - O referido pagamento, à título pecuniário, não terá configuração salarial, ou seja, não terá reflexo para efeito de férias, 13º salário, aviso prévio, nem incidência para fins de INSS, FGTS ou IRRF; PARÁGRAFO TERCEIRO - O objeto desta cláusula deixará de existir caso a empresa instale creche própria ou firme convênio com creche em efetivo funcionamento, cabendo à empresa a divulgação interna. |parte concordar obrigação contido parágrafo artigo clt acordo portaria mtb parecer mtb aprovar substituir critério empresa concessão auxílio pecuniário empregada mensal correspondente piso salarial conforme cláusula acordo observar seguinte condição parágrafo auxílio referir presente cláusula ser concedir filho completar ano idade empregada estar serviço ativo empresa mediante comprovação matrícula anual estabelecimento devidamente registrar pessoa jurídico junto cgc cnpj caso autônomo profissão devidamente regularizar registrar acordo legislação vigente reembolso ser efetuar mediante apresentação recibo limitar piso salarial parágrafo referir pagamento título pecuniário ter configuração salarial ser ter reflexo efeito férias salário aviso prévio incidência fim inss fgts irrf parágrafo objeto cláusula deixar existir caso empresa instaler creche próprio firme convênio creche efetivo funcionamento caber empresa divulgação interno|1|0|1|0
597|2010_074884|carimbo|Other|Other Assistances|Será concedida, uma única vez, em forma de crédito em folha de pagamento ou vale compra, o valor de R$ 116,51 (cento e dezesseis reais e cinquenta e um centavos), para auxílio na aquisição de material escolar, mediante comprovação, para os empregados estudantes existentes no quadro de pessoal na data da assinatura deste acordo, que permanecerem trabalhando até 15 de março de 2011 e aos dependentes assim considerados de acordo com a legislação vigente e que venham a ser ratificados a critério da empresa, desde que estejam cursando 1º e 2º graus, superior e pós-graduação em estabelecimento de ensino regular, com idade inferior a 24(vinte e quatro) anos. Excetua-se da concessão deste benefício, os empregados diretores, gerentes, coordenadores e ocupantes de cargos equivalentes. PARÁGRAFO PRIMEIRO - Os empregados que apresentarem a comprovação de matrícula até o dia 15 de fevereiro de 2011, receberão o benefício juntamente com os salários de fevereiro. Os empregados que apresentarem a comprovação de matrícula até o dia 15 de março de 2011, receberão o benefício juntamente com os salários de março. Os empregados e seus dependentes que estudam em entidades onde o ano letivo inicia-se no segundo semestre, a comprovação da matrícula deverá ser entregue até o dia 15 de agosto de 2011, recebendo esse benefício juntamente com os salários de agosto; PARÁGRAFO SEGUNDO - O benefício decorrente dessa cláusula estará encerrado após 15 de março e 15 de agosto, razão pela qual não será aceita qualquer comprovação que porventura venha a ser apresentada após as referidas datas; PARÁGRAFO TERCEIRO – A concessão prevista nesta cláusula, não tem cunho salarial, para nenhum fim ou efeito. |ser conceder único crédito folha pagamento valer compra dezessel real cinquenta centavo auxílio aquisição material escolar mediante comprovação empregado estudante existente quadro pessoal data assinatura acordo permanecer trabalhar março dependente considerar acordo legislação vigente vir ratificar critério empresa estar cursar grau alto estabelecimento ensino regular idade inferior ano concessão benefício empregado diretor gerente coordenador ocupante cargo equivalente parágrafo empregado apresentar comprovação matrícula dia fevereiro receber benefício juntamente salário fevereiro empregado apresentar comprovação matrícula dia março receber benefício juntamente salário março empregado dependente estudar entidade ano letivo semestre comprovação matrícula entregar dia agosto receber benefício juntamente salário agosto parágrafo benefício decorrente cláusula encerrar março agosto razão ser aceitar comprovação porventura vir apresentar referida data parágrafo concessão prever cláusula cunho salarial nenhum efeito|1|0|1|0
598|2010_074884|carimbo|Retirement|Retirement|Aos empregados que comprovarem estar a um máximo de 24(vinte e quatro) meses da aquisição do direito à aposentadoria, seja ela por idade, a especial e ainda, a por tempo de serviço na empresa, nos seus prazos mínimos, ficará assegurado emprego ou indenização por aposentadoria, correspondente ao período que faltar para a aposentadoria, sem prejuízo de outros eventuais direitos porventura existentes.  Referida verba não terá cunho salarial, não integrando a remuneração para nenhum fim ou efeito. PARÁGRAFO PRIMEIRO - Caso o empregado dependa de documentação hábil para comprovação de tempo de serviço, terá 90(noventa) dias de prazo, a partir do término do aviso prévio legal, em qualquer modalidade da aposentadoria, para apresentá-lo à empresa. Este prazo poderá ser prorrogado mediante requerimento do empregado, justificando a dificuldade de obtenção dos documentos comprobatórios junto ao INSS, por sucessivos períodos de 90 dias, até o limite máximo de 360 dias; PARÁGRAFO SEGUNDO - O prazo aqui definido será solicitado por escrito pelo empregado, no prazo de 15 dias, após o recebimento da notificação de dispensa, não sendo devido o pagamento dos dias excedentes ao prazo do aviso prévio legal e acordado; PARÁGRAFO TERCEIRO - Entende-se como documento hábil para aprovação do tempo de serviço o documento fornecido pela previdência social que defere a contagem de tempo de serviço, anteriormente solicitada, pelo empregado. Não será aceito pela empresa em hipótese alguma o simples protocolo de requerimento da contagem de tempo de serviço; PARAGRAFO QUARTO - Caso o empregado deixe de exercer o direito a aposentadoria, de que trata essa cláusula, no momento de seu surgimento, não ocorrerá para ele nova garantia de emprego.|empregado comprovar aquisição direito aposentadoria ser idade especial serviço empresa prazo mínimo ficar assegurar emprego indenização aposentadoria correspondente período faltar aposentadoria prejuízo eventual direito porventura existente referida verba ter cunho salarial integrar remuneração nenhum efeito parágrafo caso empregado dependar documentação hábil comprovação serviço ter dia prazo término aviso prévio legal modalidade aposentadoria empresa prazo prorrogar mediante requerimento empregado justificar dificuldade obtenção documento comprobatório junto inss sucessivo período dia limite dia parágrafo prazo definir ser solicitar escrito empregado prazo dia recebimento notificação dispensa ser devido pagamento dia excedente prazo aviso prévio legal acordar parágrafo documento hábil aprovação serviço documento fornecer previdência social deferir contagem serviço anteriormente solicitar empregado ser aceger empresa hipótese algum simples protocolo requerimento contagem serviço paragrafo caso empregado deixar exercer direito aposentadoria tratar cláusula surgimento ocorrer garantia emprego|1|0|1|0
599|2010_074884|carimbo|Dismissals / Transfers|Separation / Dismissal|Ao empregado desligado do trabalho por aposentadoria, e que tenha prestado serviços por, no mínimo, 05 (cinco) anos, será concedida uma indenização por rescisão decorrente de aposentadoria, correspondente a 02(dois) pisos salariais, sem prejuízo de outros eventuais direitos existentes desde que o empregado se desligue definitivamente da empresa. Referida verba, não terá cunho salarial, não integrando a remuneração para nenhum fim ou efeito. |empregado desligar trabalho aposentadoria ter prestar serviço pequeno ano ser conceder indenização rescisão decorrente aposentadoria correspondente piso salarial prejuízo eventual direito existente empregado desliguir definitivamente empresa referida verba ter cunho salarial integrar remuneração nenhum efeito|1|0|1|0
600|2010_074884|carimbo|Dismissals / Transfers|Advance Notice|Aos empregados que contarem com mais de 45 (quarenta e cinco) anos de idade, quando dispensados sem justa causa, fica assegurado um aviso prévio de 45 (quarenta e cinco) dias, incluído nesse prazo o aviso prévio legal.PARÁGRAFO ÚNICO - No curso do aviso prévio dado pela empresa, sempre que o empregado comprovar a obtenção de um novo emprego, a empresa poderá dispensar do cumprimento do restante do prazo, desobrigando-se, contudo, do pagamento do período não trabalhado |empregado contarer quarenta ano idade dispensar justa causa ficar assegurar aviso prévio quarenta dia incluir prazo aviso prévio legal parágrafo único curso aviso prévio dar empresa empregado comprovar obtenção emprego empresa dispensar cumprimento restante prazo pagamento período trabalhar|1|0|1|0
601|2010_074884|carimbo|Work Time|Absences|A empresa considerará abonada a ausência do empregado estudante, em dia de prova escolar, quando a mesma se realizar no turno de trabalho do mesmo, desde que seja comunicada com antecedência mínima de 48(quarenta e oito) horas, com comprovação posterior. |empresa considerar abonado ausência empregado estudante dia prova escolar mesmo realizar turno trabalho ser comunicar antecedência pequeno hora comprovação posterior|1|0|1|0
602|2010_074884|carimbo|Work Time|Absences|O empregado poderá deixar de comparecer ao serviço, sem prejuízo dos salários desde que devidamente comprovado, nas condições abaixo discriminadas: PARÁGRAFO PRIMEIRO - até 03(três) dias consecutivos, em caso de falecimento do cônjuge, pais, irmãos, filhos e companheiro, este último desde que devidamente cadastrado no INSS; PARÁGRAFO SEGUNDO - 01(hum) dia em caso de internação hospitalar de cônjuge ou filho; PARÁGRAFO TERCEIRO - 05(cinco) dias em caso de nascimento de filho; PARÁGRAFO QUARTO - 05(cinco) dias em caso de casamento; PARÁGRAFO QUINTO - Até 01(hum) dia por semestre para doação de sangue; |empregado deixar comparecer serviço prejuízo salário devidamente comprovar condição abaixo discriminar parágrafo dia consecutivo caso falecimento cônjuge pai irmão filho companheiro devidamente cadastrar inss parágrafo dia caso internação hospitalar cônjuge filho parágrafo dia caso nascimento filho parágrafo dia caso casamento parágrafo dia semestre doação sangue|1|0|1|0
603|2010_074884|carimbo|Work Time|Vacation Duration and Concession|As férias iniciar-se-ão sempre no primeiro dia útil da semana, salvo expressa manifestação em contrário do empregado. PARÁGRAFO PRIMEIRO - Os dias úteis compensados antecipadamente não serão computados no período de gozo das férias individuais ou coletivas; PARÁGRAFO SEGUNDO - A empresa adiantará 50% (cinqüenta por cento) do valor do décimo terceiro salário, na oportunidade das férias nos meses de fevereiro à dezembro, se solicitado pelo empregado. |férias dia útil semana salvo expresso manifestação contrário empregado parágrafo dia útil compensar antecipadamente ser computar período gozo féria individual coletiva parágrafo empresa adiantar cinqüentar décimo salário oportunidade féria fevereiro dezembro solicitar empregado|1|0|1|0
