contract_id|title|text|clean_text
2015_043120|Guarantees to Workers with Non-occupational Injuries|A empresa se compromete a não fazer restrições para admissão de deficientes físicos, sempre que as circunstancias técnicas, materiais e administrativas da assim o permitam. Não permitir qualquer discriminação, bulling, apelido ou outras formas de constrangimentos.  |empres compromet faz restriçõ admissã deficient físic sempr circunstanc técnic materi administr assim permit permit qualqu discrimin bulling apel outr form constrang
2015_043120|Other Rules for the Prevention of Accidents and Occupational Injuries|A empresa permitirá aos seus empregados o livre acesso às informações do PPRA – PROGRAMA DE PREVENÇÃO DE RISCOS AMBIENTAIS – a fim de permitir aos mesmos o conhecimento dos riscos inerentes aos seus locais de trabalho.  |empres permit empreg livr acess inform ppra program prevençã risc ambient fim permit mesm conhec risc inerent loc trabalh
2012_032551|Non-occupational Injury Assurances|"Ao empregado que não esteja em cumprimento do Contrato de Experiência e conte com até 01 (um) ano na mesma empresa, estando em gozo de auxílio-doença, ser-lhe-á assegurado emprego e salário, até 30 (trinta) dias após a alta médica, desde que o afastamento não tenha sido inferior a 60 (sessenta) dias.  PARÁGRAFO ÚNICO  Ao trabalhador que tiver mais de 01 (um) ano de serviços prestados à mesma empresa, a estabilidade de que trata o ""caput"" será de 60 (sessenta) dias, nas mesmas condições. "|empreg cumpriment contrat experient cont ano mesm empres estand goz auxíliodoenc serlhe assegur empreg salári trint dias após alta médic desd afast sid inferior sessent dias parágraf únic trabalh ano servic prest mesm empres estabil trat caput sessent dias mesm condiçõ
2012_032551|Individual Safety Equipment|A(s) empresa(s) fornecerá (ão) a todos os seus empregados, gratuitamente, os equipamentos necessários à segurança e proteção individual, procurando eliminar os fatores de riscos e agressão à saúde do trabalhador. |s empres s fornec ão tod empreg gratuit equip necessári segur proteçã individual procur elimin fator risc agressã saúd trabalh
2012_032551|Individual Safety Equipment|A(s) empresa(s) manterá (ão) armários individuais para guarda de roupa e pertences dos empregados, desde que a troca de roupas decorra da exigência da atividade desenvolvida pelo empregado. |s empres s mant ão armári individu guard roup pertenc empreg desd troc roup decorr exigent ativ desenvolv empreg
2012_032551|Internal Committee on Accident Prevention - composition, election, assignments, guarantees |Aos empregados eleitos, efetivos ou suplentes, para cargos de direção da CIPA será garantida estabilidade na forma do art. 10, II, das Disposições Transitórias da Constituição Federal. |empreg eleit efet suplent carg direçã cip garant estabil form art ii disposiçõ transitór constituiçã federal
2015_043084|Hazard Pay (Danger)|Os empregadores ficam obrigadas a pagar, quando devido,  o adicional de periculosidade, de 30% (trinta por cento) sobre a remuneração mensal dos empregados na forma da lei. |empreg fic obrig pag dev adicional periculos trint cent sobr remuner mensal empreg form lei
2015_043084|Other Rules Regarding Working Conditions|"Fica definitivamente acordada a obrigatoriedade do uso de ""bicos automáticos"" em todas as bombas abastecedoras. "|fic definit acord obrigatoriedad uso bic automát tod bomb abastecedor
2015_043084|Other Rules Regarding Working Conditions|Fica vedada a utilização, pelas empresas abrangidas pela presente Convenção Coletiva de Trabalho, do sistema de auto serviço (self service) para o abastecimento de combustíveis.  Parágrafo Primeiro - O descumprimento do previsto no caput implica no pagamento de uma multa mensal, por bomba de abastecimento operada nesse sistema, no valor equivalente ao maior piso salarial previsto na cláusula 3ª desta Convenção Coletiva de Trabalho.  Parágrafo Segundo - A multa reverterá em 50% (cinqüenta centésimos) para o sindicato obreiro e em 50% (cinqüenta centésimos) para o sindicato patronal. |fic ved utiliz empres abrang present convençã colet trabalh sistem aut servic self servic abastec combustív parágraf primeir descumpr previst caput implic pagament mult mensal bomb abastec oper ness sistem valor equivalent maior pis salarial previst cláusul dest convençã colet trabalh parágraf segund mult revert cinquent centés sindicat obreir cinquent centés sindicat patronal
2015_043084|Other Rules for the Prevention of Accidents and Occupational Injuries|Os empregadores fornecerão a seus empregados expostos habitual e permanentemente à agentes nocivos relacionados nos decretos regulamentadores da Previdência Social e na NR-15 da Portaria nº 3.212/78 do Ministério do Trabalho e Emprego, quando da rescisão contratual, o Perfil Profissiográfico Previdenciário (PPP). |empreg fornec empreg expost habitual permanent agent nociv relacion decret regulament prevident social port nº ministéri trabalh empreg rescisã contratual perfil profissiográf previdenciári ppp
2015_043084|Other Rules for the Prevention of Accidents and Occupational Injuries|Fica reconhecida a obrigatoriedade, nos termos do Decreto 611/92, que regulamenta a lei 8.213/91, a emissão de CAT (Comunicação de Acidente de Trabalho), com cópia para o acidentado e/ou seus dependentes.  Parágrafo Único: A pedido do empregado ou de seus dependentes a cópia da CAT, a que se refere o artigo 162 do diploma legal supra referido,  deverá ser entregue a entidade profissional a que pertença o acidentado. |fic reconhec obrigatoriedad term decret regulament lei emissã cat comunic acident trabalh cóp acident eou dependent parágraf únic ped empreg dependent cóp cat refer artig diplom legal supr refer dev entreg entidad profissional pertenc acident
